,Gas Limitation, Permission Check, Inappropriate Logic, Specialized DApp Features, Version Gap, Inappropriate Standard, Smells,,,,,,,,,,,,,
27686, ,,,,,,,,,,,,,,,,,,,
27687, ,,,,,,,,,,,,,,,,,,,
27704, ,,,,,,,,,,,,,,,,,,,
27712, ,,,,,,,,,,,,,,,,,,,
27720, ,,,,,,,,,,,,,,,,,,,
27724, ,,Y,,,,,,,,,,,,,,,,,
27728, ,,,,,,,,,,,,,,,,,,,
27735, ,,,,,,,,,,,,,,,,,,,
27739, ,,,,,Y,Unmatched ERC-20 standard,,,,,,,,,,,,,
27742, ,,,,,,,,,,,,,,,,,,,
27755, ,,,,,,,,,,,,,,,,,,,
27758, ,,,,,,,,,,,,,,,,,,,
27759, ,,,,,,,,,,,,,,,,,,,
2775, ,,,,,,,,,,,,,,,,,,,
27763, ,,Y,,,,,,,,,,,,,,,,,
27766, ,,,,,,,,,,,,,,,,,,,
27769, ,,,,,,,,,,,,,,,,,,,
27777, ,,,,,,,,,,,,,,,,,,,
27783, ,,,,,,,,,,,,,,,,,,,
27789, ,,,,,,,,,,,,,,,,,,,
27792, ,,,,,,,,,,,,,,,,,,,
27795, ,,,,,,,,,,,,,,,,,,,
27797, ,,,,,,,,,,,,,,,,,,,
27801, ,,,,,,,,,,,,,,,,,,,
27803, ,,,,,,,,,,,,,,,,,,,
27812,Y,,,,,,High Gas Consumption Data Type,,,,,,,,,,,,,
27817, ,,,,,,,,,,,,,,,,,,,
27826, ,,,,,,,,,,,,,,,,,,,
27828, ,,,,,,,,,,,,,,,,,,,
27830, ,,,,,,,,,,,,,,,,,,,
27835, ,,,,,,,,,,,,,,,,,,,
2783, ,,,,,,,,,,,,,,,,,,,
27842, ,,,,,,,,,,,,,,,,,,,
27847, ,,,,,,,,,,,,,,,,,,,
27849, ,,,,,,,,,,,,,,,,,,,
27856, ,,,,,,,,,,,,,,,,,,,
27873, ,,,,,,,,,,,,,,,,,,,
27884, ,,,,,,,,,,,,,,,,,,,
27894, ,,,,,,,,,,,,,,,,,,,
27895, ,,,,,,,,,,,,,,,,,,,
27903, ,,,,,,,,,,,,,,,,,,,
27906, ,,,,,,,,,,,,,,,,,,,
27909, ,,,,,,,,,,,,,,,,,,,
27922, ,,,,,,,,,,,,,,,,,,,
27925, ,,,,,,,,,,,,,,,,,,,
27940, ,,,,,,,,,,,,,,,,,,,
27951, ,,,,,,,,,,,,,,,,,,,
27962, ,,,,,,,,,,,,,,,,,,,
27969, ,,,,,,,,,,,,,,,,,,,
27975, ,,,Y,,,Unchecked External Call,,,,,,,,,,,,,
27979, ,,,,,,,,,,,,,,,,,,,
27984, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
2798, ,,,,,,,,,,,,,,,,,,,
27993, ,,,,,,,,,,,,,,,,,,,
27998, ,,,,,,,,,,,,,,,,,,,
28007, ,,,,,,,,,,,,,,,,,,,
28013, ,,,,,,,,,,,,,,,,,,,
28017, ,,Y,,,,,,,,,,,,,,,,,
28036, ,,,,,,,,,,,,,,,,,,,
28040, ,,,,,,,,,,,,,,,,,,,
28043, ,,,,,,,,,,,,,,,,,,,
28046, ,,,,,,,,,,,,,,,,,,,
28047, ,,,Y,,,,,,,,,,,,,,,,
28050, ,,,,,,,,,,,,,,,,,,,
28061,Y,,,,,,,,,,,,,,,,,,,
28062, ,,,,,,,,,,,,,,,,,,,
28066, ,,,,,,,,,,,,,,,,,,,
2806, ,,,,,,,,,,,,,,,,,,,
28075, ,,,,,,,,,,,,,,,,,,,
28076, ,,,,,,,,,,,,,,,,,,,
28083, ,,,,,,,,,,,,,,,,,,,
28086, ,,,,,,,,,,,,,,,,,,,
28087, ,,,,,,,,,,,,,,,,,,,
2808, ,,,,,,,,,,,,,,,,,,,
28092, ,,,,,,,,,,,,,,,,,,,
28105, ,,,,,,,,,,,,,,,,,,,
28123, ,,Y,,,,,,,,,,,,,,,,,
28134, ,,,,,,,,,,,,,,,,,,,
28136, ,,,,,,,,,,,,,,,,,,,
28139, ,,,,,,,,,,,,,,,,,,,
28148, ,,,,,,,,,,,,,,,,,,,
28149, ,,,,,,,,,,,,,,,,,,,
28159, ,,,,,,,,,,,,,,,,,,,
2815, ,,,,,,,,,,,,,,,,,,,
28161, ,,,,,,,,,,,,,,,,,,,
28167, ,,,,,,,,,,,,,,,,,,,
28173, ,,,,,,,,,,,,,,,,,,,
28178, ,,,,,,,,,,,,,,,,,,,
28185, ,,,,,,,,,,,,,,,,,,,
28191, ,,,,,,,,,,,,,,,,,,,
28192, ,,,,,,,,,,,,,,,,,,,
28198, ,,,,,,,,,,,,,,,,,,,
28199, ,,,,,,,,,,,,,,,,,,,
28206, ,,Y,,,,,,,,,,,,,,,,,
28211, ,,,,,,,,,,,,,,,,,,,
28212,Y,,,Y,,,High Gas Consumption Data Type,,,,,,,,,,,,,
28217,Y,,,,,,,,,,,,,,,,,,,
28227, ,,,,,,,,,,,,,,,,,,,
28230, ,,,,,,,,,,,,,,,,,,,
28231, ,,,,,,,,,,,,,,,,,,,
28236, ,,,,,,,,,,,,,,,,,,,
28237, ,,,,,,,,,,,,,,,,,,,
28240, ,,,,,,,,,,,,,,,,,,,
28250, ,,,,,,,,,,,,,,,,,,,
28258, ,,,,,,,,,,,,,,,,,,,
28260, ,,,,,,,,,,,,,,,,,,,
2826, ,,,Y,,,Unchecked External Call,,,,,,,,,,,,,
28276, ,,,,,,,,,,,,,,,,,,,
2828, ,,,,,,,,,,,,,,,,,,,
28292, ,,,,,,,,,,,,,,,,,,,
28294, ,,,,,,,,,,,,,,,,,,,
28303, ,,,,,,,,,,,,,,,,,,,
28327, ,,,,,,,,,,,,,,,,,,,
28333, ,,,,,,,,,,,,,,,,,,,
28339, ,,,,,,,,,,,,,,,,,,,
28357, ,,,,,,,,,,,,,,,,,,,
28363, ,,,,,,,,,,,,,,,,,,,
28368, ,,,,,,,,,,,,,,,,,,,
28404, ,,,,,,,,,,,,,,,,,,,
28413, ,,,,,,,,,,,,,,,,,,,
28415, ,,,,,,,,,,,,,,,,,,,
28425, ,,,,,,,,,,,,,,,,,,,
28435, ,,,,,,,,,,,,,,,,,,,
28438, ,,,,,,,,,,,,,,,,,,,
28445, ,,,,,,,,,,,,,,,,,,,
28448, ,,,,,,,,,,,,,,,,,,,
28451, ,,,,,,,,,,,,,,,,,,,
28460, ,,,,,,,,,,,,,,,,,,,
28465, ,,,,,,,,,,,,,,,,,,,
28482, ,,,,,,,,,,,,,,,,,,,
28513, ,,,,,,,,,,,,,,,,,,,
2851, ,,,,,,,,,,,,,,,,,,,
28522, ,,,,,Y,,,,,,,,,,,,,,
28546, ,,,,,,,,,,,,,,,,,,,
28557, ,,,,,,,,,,,,,,,,,,,
28568, ,,,,,,,,,,,,,,,,,,,
2856, ,,,,,,,,,,,,,,,,,,,
28573, ,,,,,,,,,,,,,,,,,,,
28579, ,,,,,,,,,,,,,,,,,,,
28580, ,,,,,,,,,,,,,,,,,,,
28581, ,,,,,,,,,,,,,,,,,,,
28586, ,,,,,,,,,,,,,,,,,,,
28595, ,,,,,,,,,,,,,,,,,,,
28598, ,,Y,,,,,,,,,,,,,,,,,
28618, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
28621, ,,,,,,,,,,,,,,,,,,,
28624, ,,,,,,,,,,,,,,,,,,,
28628, ,,,,,,,,,,,,,,,,,,,
28635, ,,,,,,,,,,,,,,,,,,,
28640, ,,,Y,,,,,,,,,,,,,,,,
28641, ,,,,,,,,,,,,,,,,,,,
28651, ,,,,,,,,,,,,,,,,,,,
28652, ,,,,,,,,,,,,,,,,,,,
28658, ,,,,,,,,,,,,,,,,,,,
28666, ,,,,,,,,,,,,,,,,,,,
28673, ,,,,,,,,,,,,,,,,,,,
28688, ,,,,,,,,,,,,,,,,,,,
28729, ,,,,,,,,,,,,,,,,,,,
28732, ,,,,,,,,,,,,,,,,,,,
28735, ,,,,,,,,,,,,,,,,,,,
28736, ,,,,,,,,,,,,,,,,,,,
28738, ,,,,,,,,,,,,,,,,,,,
28746, ,,,,,,,,,,,,,,,,,,,
28749, ,,,,,,,,,,,,,,,,,,,
28755, ,,,,,,,,,,,,,,,,,,,
28756, ,,,,,,,,,,,,,,,,,,,
28763, ,,,,,,,,,,,,,,,,,,,
2876, ,,,,,,,,,,,,,,,,,,,
28771, ,,,,,,,,,,,,,,,,,,,
28773, ,,,,,,,,,,,,,,,,,,,
28784, ,,,,,,,,,,,,,,,,,,,
28788, ,,,,,,,,,,,,,,,,,,,
28792, ,,,,,,,,,,,,,,,,,,,
28794, ,,,,,,,,,,,,,,,,,,,
28795, ,,,,,,,,,,,,,,,,,,,
28808, ,,,,,,,,,,,,,,,,,,,
28815, ,,,,,,,,,,,,,,,,,,,
28830, ,,,,,,,,,,,,,,,,,,,
28840, ,,,,,,,,,,,,,,,,,,,
28858, ,,,,,,,,,,,,,,,,,,,
28860, ,,,,,,,,,,,,,,,,,,,
28864, ,,,,,,,,,,,,,,,,,,,
28869, ,,,,,,,,,,,,,,,,,,,
2886, ,,,,,,,,,,,,,,,,,,,
28872, ,,,,,,,,,,,,,,,,,,,
28877, ,,,,,,,,,,,,,,,,,,,
28880, ,,,,,,,,,,,,,,,,,,,
28884, ,,,,,,,,,,,,,,,,,,,
28938, ,,,,,,,,,,,,,,,,,,,
28940, ,,,,,,,,,,,,,,,,,,,
28944, ,,,,,,,,,,,,,,,,,,,
28966, ,,,,,Y,Unmatched ERC-20 Token ,,,,,,,,,,,,,
28967, ,,,,,,,,,,,,,,,,,,,
28968, ,,,,,,,,,,,,,,,,,,,
28969, ,,,Y,,,Unmatched Type Assignment,,,,,,,,,,,,,
28972, ,Y,,,,,Transaction State Dependency ,,,,,,,,,,,,,
28985, ,,,,,,,,,,,,,,,,,,,
28989, ,,,,,,,,,,,,,,,,,,,
2898, ,,,,,,,,,,,,,,,,,,,
29002, ,,,,,,,,,,,,,,,,,,,
29008, ,,,,,,,,,,,,,,,,,,,
29016, ,,,,,,,,,,,,,,,,,,,
29028, ,,,,,,,,,,,,,,,,,,,
29037, ,,,,,,,,,,,,,,,,,,,
29039, ,,,,,,,,,,,,,,,,,,,
2904, ,,,,,,,,,,,,,,,,,,,
29054, ,,,,,,,,,,,,,,,,,,,
29055, ,,,,,,,,,,,,,,,,,,,
29058, ,,,,,,,,,,,,,,,,,,,
29061, ,,,,,,,,,,,,,,,,,,,
29062, ,,,,,,,,,,,,,,,,,,,
29074, ,,,,,,,,,,,,,,,,,,,
29077, ,,,,,,,,,,,,,,,,,,,
29082, ,,,,,,,,,,,,,,,,,,,
29093, ,,,,,,,,,,,,,,,,,,,
29110, ,,,,,,,,,,,,,,,,,,,
29111, ,,,,,,,,,,,,,,,,,,,
29125, ,,,,,,,,,,,,,,,,,,,
29134, ,,,,,,,,,,,,,,,,,,,
29139, ,,,,,,,,,,,,,,,,,,,
29143, ,,,,,,,,,,,,,,,,,,,
29188, ,,,,,,,,,,,,,,,,,,,
29191,Y,,,Y,,,Unchecked External Calls,,,,,,,,,,,,,
29195, ,,,,,,,,,,,,,,,,,,,
29199, ,,Y,,,,,,,,,,,,,,,,,
29213, ,,,,,,,,,,,,,,,,,,,
29214, ,,,,,,,,,,,,,,,,,,,
29217, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
29222, ,,,,,,,,,,,,,,,,,,,
29230, ,,,,,,,,,,,,,,,,,,,
29233, ,,,,,,,,,,,,,,,,,,,
29234, ,,,,,,,,,,,,,,,,,,,
29235, ,,,,,,,,,,,,,,,,,,,
29236, ,,,,,,,,,,,,,,,,,,,
29237, ,,,,,,,,,,,,,,,,,,,
29243, ,,,,,,,,,,,,,,,,,,,
29250, ,,,,,,,,,,,,,,,,,,,
29256, ,,,,,,,,,,,,,,,,,,,
29263, ,,,,,,,,,,,,,,,,,,,
29267, ,,,,,,,,,,,,,,,,,,,
29290, ,,,,,,,,,,,,,,,,,,,
29310, ,,,,,,,,,,,,,,,,,,,
29318, ,,,,,,,,,,,,,,,,,,,
2932, ,,,,,Y,Unmatched ERC-20 Token,,,,,,,,,,,,,
29332, ,,,,,,,,,,,,,,,,,,,
29335, ,,,,,,,,,,,,,,,,,,,
29339, ,,,,,,,,,,,,,,,,,,,
29344, ,,,,,,,,,,,,,,,,,,,
29348, ,,,,,,,,,,,,,,,,,,,
29352, ,,,,,,,,,,,,,,,,,,,
29363, ,,,,,,,,,,,,,,,,,,,
29368, ,,,,,,,,,,,,,,,,,,,
29369, ,,,,,,,,,,,,,,,,,,,
29377, ,,,,,,,,,,,,,,,,,,,
29386, ,,,,,,,,,,,,,,,,,,,
29390, ,,,,,,,,,,,,,,,,,,,
29391, ,,,,,,,,,,,,,,,,,,,
29395, ,,,,,,,,,,,,,,,,,,,
29397, ,,,,,,,,,,,,,,,,,,,
29398, ,,,,,Y,Unmatched ERC-20 Token,,,,,,,,,,,,,
29399, ,,,,,,,,,,,,,,,,,,,
29427, ,,,,,,,,,,,,,,,,,,,
29431, ,,,,,,,,,,,,,,,,,,,
29436, ,,,,,,,,,,,,,,,,,,,
29442, ,,,,,,,,,,,,,,,,,,,
29449, ,,,,,,,,,,,,,,,,,,,
29455, ,,,,,Y,,,,,,,,,,,,,,
29461,Y,,,,,,,,,,,,,,,,,,,
29463, ,,,,,,,,,,,,,,,,,,,
29468, ,,,,,,,,,,,,,,,,,,,
29469, ,,,,,,,,,,,,,,,,,,,
29472, ,,,,,,,,,,,,,,,,,,,
29473, ,,,,,,,,,,,,,,,,,,,
29513, ,,,,,,,,,,,,,,,,,,,
29516, ,,,,,,,,,,,,,,,,,,,
29521, ,,,,,,,,,,,,,,,,,,,
29525, ,,,,,,,,,,,,,,,,,,,
29535, ,,,,,,,,,,,,,,,,,,,
29538, ,,,,,,,,,,,,,,,,,,,
29545, ,,,,,,,,,,,,,,,,,,,
29555, ,,,,,,,,,,,,,,,,,,,
29573, ,,,,,,,,,,,,,,,,,,,
29576, ,,,,,,,,,,,,,,,,,,,
2957, ,,,,,,,,,,,,,,,,,,,
29587, ,,,,,,,,,,,,,,,,,,,
29590, ,,,,,,,,,,,,,,,,,,,
29595, ,,,,,,,,,,,,,,,,,,,
29597, ,,,,,,,,,,,,,,,,,,,
29601, ,,,,,,,,,,,,,,,,,,,
29607, ,,,,,,,,,,,,,,,,,,,
2962, ,,,,,,,,,,,,,,,,,,,
29630, ,,,,,,,,,,,,,,,,,,,
29655, ,,,,,,,,,,,,,,,,,,,
29659, ,,,,,,,,,,,,,,,,,,,
29680, ,,,,,,,,,,,,,,,,,,,
29681, ,,,,,,,,,,,,,,,,,,,
29686, ,,,,,,,,,,,,,,,,,,,
29717, ,,,,,,,,,,,,,,,,,,,
29718, ,,,,,,,,,,,,,,,,,,,
29727, ,,,,,Y,,,,,,,,,,,,,,
29734,Y,,,,,,,,,,,,,,,,,,,
29748, ,,,,,,,,,,,,,,,,,,,
29750, ,,,,,,,,,,,,,,,,,,,
29752, ,,Y,,,,,,,,,,,,,,,,,
29758, ,,,,,,,,,,,,,,,,,,,
29760, ,,,,,,,,,,,,,,,,,,,
29761, ,,,,,,,,,,,,,,,,,,,
29774, ,,,,,,,,,,,,,,,,,,,
29780, ,,Y,,,,,,,,,,,,,,,,,
29787, ,,,,,,,,,,,,,,,,,,,
2979, ,,,,,,,,,,,,,,,,,,,
29802, ,,,,,,,,,,,,,,,,,,,
29807, ,,,,,,,,,,,,,,,,,,,
29815, ,,,,,,,,,,,,,,,,,,,
29829, ,,,,,,,,,,,,,,,,,,,
29834, ,,,,,,,,,,,,,,,,,,,
29840, ,,,,,,,,,,,,,,,,,,,
29845, ,,,,,,,,,,,,,,,,,,,
29852, ,,,,,,,,,,,,,,,,,,,
29862, ,,,,,,,,,,,,,,,,,,,
29863, ,,,,,,,,,,,,,,,,,,,
29865, ,,,,,Y,Unmatched ERC-20 Token,,,,,,,,,,,,,
29869, ,,,,,,,,,,,,,,,,,,,
29870, ,,,,,,,,,,,,,,,,,,,
29878, ,,,,,,,,,,,,,,,,,,,
2987, ,,,,,,,,,,,,,,,,,,,
29882, ,,,,,,,,,,,,,,,,,,,
2988,Y,,,,,,,,,,,,,,,,,,,
29894, ,,,,,,,,,,,,,,,,,,,
29911, ,,,,,,,,,,,,,,,,,,,
29912, ,,,,,,,,,,,,,,,,,,,
29919, ,,,,,,,,,,,,,,,,,,,
29921, ,,,,,,,,,,,,,,,,,,,
29949, ,,,,,,,,,,,,,,,,,,,
29961, ,,,,,,,,,,,,,,,,,,,
29969, ,,,,,,,,,,,,,,,,,,,
2996, ,,,,,,,,,,,,,,,,,,,
29976, ,,,,,,,,,,,,,,,,,,,
29977, ,,,,,,,,,,,,,,,,,,,
29978, ,,,,,,,,,,,,,,,,,,,
29989,Y,,,,,,,,,,,,,,,,,,,
30001, ,,,,,,,,,,,,,,,,,,,
30002, ,,,,,,,,,,,,,,,,,,,
30004, ,,,,,,,,,,,,,,,,,,,
30011, ,,,,,,,,,,,,,,,,,,,
30021, ,,,,,,,,,,,,,,,,,,,
30022, ,,,,,,,,,,,,,,,,,,,
30024, ,,,,,,,,,,,,,,,,,,,
30030, ,,,,,,,,,,,,,,,,,,,
30034, ,,,,,,,,,,,,,,,,,,,
30036, ,,,,,,,,,,,,,,,,,,,
30039,Y,,Y,,,,,,,,,,,,,,,,,
30045, ,,,,,,,,,,,,,,,,,,,
30048, ,,,,,,,,,,,,,,,,,,,
30053, ,,,,,,,,,,,,,,,,,,,
30056, ,,,Y,,,,,,,,,,,,,,,,
30060, ,,,,,,,,,,,,,,,,,,,
30063, ,,,,,,,,,,,,,,,,,,,
30064, ,,,,,,,,,,,,,,,,,,,
30069, ,,,,,,,,,,,,,,,,,,,
30073,Y,,,,,,,,,,,,,,,,,,,
30080, ,,,,,,,,,,,,,,,,,,,
30083, ,,,,,,,,,,,,,,,,,,,
30086, ,,,,,,,,,,,,,,,,,,,
30105, ,,,,,,,,,,,,,,,,,,,
3010, ,,,,,,,,,,,,,,,,,,,
30124, ,,,,,,,,,,,,,,,,,,,
3012, ,,,,,,,,,,,,,,,,,,,
30142, ,,,,,,,,,,,,,,,,,,,
30159, ,,,,,,,,,,,,,,,,,,,
30166, ,,,,,,,,,,,,,,,,,,,
30169, ,,,,,,,,,,,,,,,,,,,
30171, ,,,,,,,,,,,,,,,,,,,
30174, ,,,,,,,,,,,,,,,,,,,
30198, ,,,,,,,,,,,,,,,,,,,
30212, ,,,,,,,,,,,,,,,,,,,
30213, ,,,,,,,,,,,,,,,,,,,
30218,Y,,,,,,,,,,,,,,,,,,,
30235, ,,,,,,,,,,,,,,,,,,,
30243, ,,,,,,,,,,,,,,,,,,,
30245, ,,,,,,,,,,,,,,,,,,,
30246, ,,,,,,,,,,,,,,,,,,,
30247, ,,,,,,,,,,,,,,,,,,,
30254, ,,,,,,,,,,,,,,,,,,,
30261, ,,,,,,,,,,,,,,,,,,,
3026, ,,,,,,,,,,,,,,,,,,,
30290, ,,,,,,,,,,,,,,,,,,,
30292, ,,,,,,,,,,,,,,,,,,,
3029, ,,,,,,,,,,,,,,,,,,,
30312, ,,,,,,,,,,,,,,,,,,,
30313, ,,,Y,,,Unmatched ERC-20 standard,,,,,,,,,,,,,
30316, ,,,,,,,,,,,,,,,,,,,
30317, ,,,,,,,,,,,,,,,,,,,
30325, ,,,,,,,,,,,,,,,,,,,
30328, ,,,,,,,,,,,,,,,,,,,
30344, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
30363, ,,,,,,,,,,,,,,,,,,,
30366, ,,,,,,,,,,,,,,,,,,,
30391, ,,,,,,,,,,,,,,,,,,,
30393, ,,,Y,,,,,,,,,,,,,,,,
30398, ,,,,,,,,,,,,,,,,,,,
30399, ,,,,,,,,,,,,,,,,,,,
30408, ,,,,,,,,,,,,,,,,,,,
3040, ,,,,,,,,,,,,,,,,,,,
30417, ,,,,,,,,,,,,,,,,,,,
3041, ,,,,,,,,,,,,,,,,,,,
30424, ,,,,,,,,,,,,,,,,,,,
30438, ,,,,,,,,,,,,,,,,,,,
3043, ,,,,,,,,,,,,,,,,,,,
30453, ,,,,,,,,,,,,,,,,,,,
30460, ,,,Y,,,Unspecifed Compiler Version,,,,,,,,,,,,,
30485, ,,,,,,,,,,,,,,,,,,,
30486, ,Y,,,,,,,,,,,,,,,,,,
30490, ,,,,,,,,,,,,,,,,,,,
30491, ,,,Y,,,Hard Code Address,,,,,,,,,,,,,
30494, ,,,,,,,,,,,,,,,,,,,
30495, ,,,,,,,,,,,,,,,,,,,
30518, ,,,,,,,,,,,,,,,,,,,
3052, ,,,,,,,,,,,,,,,,,,,
30537, ,,,,,,,,,,,,,,,,,,,
30538, ,,,,,,,,,,,,,,,,,,,
30541, ,,,,,,,,,,,,,,,,,,,
30544, ,,,,,,,,,,,,,,,,,,,
30547, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
3054, ,,,,,,,,,,,,,,,,,,,
30550, ,,,,,,,,,,,,,,,,,,,
30554, ,Y,,,,,,,,,,,,,,,,,,
30555, ,,,,,,,,,,,,,,,,,,,
30561, ,,,,,,,,,,,,,,,,,,,
30565, ,,Y,,,,,,,,,,,,,,,,,
30568, ,,,,,,,,,,,,,,,,,,,
30572, ,,,,,,,,,,,,,,,,,,,
30587, ,,,,,,,,,,,,,,,,,,,
30602, ,,,,,,,,,,,,,,,,,,,
30623, ,,,,,,,,,,,,,,,,,,,
30636, ,,,,,,,,,,,,,,,,,,,
30644, ,,,,,,,,,,,,,,,,,,,
30655, ,,,,,,,,,,,,,,,,,,,
30657, ,,,,,,,,,,,,,,,,,,,
3065, ,,,,,,,,,,,,,,,,,,,
30664, ,,,,,,,,,,,,,,,,,,,
30678, ,,Y,,,,,,,,,,,,,,,,,
30689,Y,,,,,,,,,,,,,,,,,,,
30697, ,,,,,,,,,,,,,,,,,,,
30714, ,,,,,,,,,,,,,,,,,,,
30717, ,,,,,,,,,,,,,,,,,,,
30718, ,,,,,,,,,,,,,,,,,,,
30719, ,,,,,,,,,,,,,,,,,,,
30722, ,,,,,,,,,,,,,,,,,,,
30725, ,,,,,,,,,,,,,,,,,,,
30736, ,,,,,,,,,,,,,,,,,,,
30763, ,,,,,,,,,,,,,,,,,,,
30764, ,,,,,,,,,,,,,,,,,,,
3076,Y,,,,,,,,,,,,,,,,,,,
30772,Y,,,Y,,,,,,,,,,,,,,,,
30777, ,,,,,,,,,,,,,,,,,,,
30779, ,,,,,,,,,,,,,,,,,,,
30785, ,,,,,,,,,,,,,,,,,,,
30787, ,,,,,,,,,,,,,,,,,,,
30792, ,,,,,,,,,,,,,,,,,,,
30794, ,,,,,,,,,,,,,,,,,,,
30808, ,,,,,,,,,,,,,,,,,,,
30827, ,,,,,,,,,,,,,,,,,,,
30853, ,,Y,,,,,,,,,,,,,,,,,
30856, ,,Y,Y,,,Unchecked External Call,,,,,,,,,,,,,
30857, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
30864, ,,,,,,,,,,,,,,,,,,,
30865, ,,,Y,,,Unchecked External Call,,,,,,,,,,,,,
30867, ,,,,,,,,,,,,,,,,,,,
30870, ,,,,,,,,,,,,,,,,,,,
30879, ,,,,,,,,,,,,,,,,,,,
30882, ,,,,,,,,,,,,,,,,,,,
30894, ,,,,,,,,,,,,,,,,,,,
30898, ,,,Y,,,Transaction State Dependency,,,,,,,,,,,,,
30908, ,,,,,,,,,,,,,,,,,,,
30912, ,,,,,,,,,,,,,,,,,,,
30921, ,,,,,,,,,,,,,,,,,,,
30923, ,,,,,,,,,,,,,,,,,,,
3092, ,,,,,,,,,,,,,,,,,,,
30930, ,,,,,,,,,,,,,,,,,,,
30944,Y,,,,,,,,,,,,,,,,,,,
30949, ,,,,,,,,,,,,,,,,,,,
3094, ,,,,,,,,,,,,,,,,,,,
30954, ,,,,,,,,,,,,,,,,,,,
30965, ,,,,,,,,,,,,,,,,,,,
30967, ,,,,,,,,,,,,,,,,,,,
30981, ,,,,,Y,,,,,,,,,,,,,,
30994, ,,,,,,,,,,,,,,,,,,,
30996, ,,,,,,,,,,,,,,,,,,,
30999, ,,,,,,,,,,,,,,,,,,,
31018, ,,,,,,,,,,,,,,,,,,,
31024, ,,,,,,,,,,,,,,,,,,,
31025, ,,,,,,,,,,,,,,,,,,,
31039, ,,,,,,,,,,,,,,,,,,,
31052, ,,,,,,,,,,,,,,,,,,,
31059, ,,,,,,,,,,,,,,,,,,,
31062, ,,,,,,,,,,,,,,,,,,,
31065, ,,,,,,,,,,,,,,,,,,,
31068, ,,,,,,,,,,,,,,,,,,,
3106,,,,,,,,,,,,,,,,,,,,
31073, ,,,,,,,,,,,,,,,,,,,
31079, ,,,,,,,,,,,,,,,,,,,
31098, ,,,,,,,,,,,,,,,,,,,
31104, ,,,,,,,,,,,,,,,,,,,
31107, ,,,,,,,,,,,,,,,,,,,
31115, ,,,,,,,,,,,,,,,,,,,
31132, ,,,,,,,,,,,,,,,,,,,
31133, ,,,,,,,,,,,,,,,,,,,
31146, ,,,,,,,,,,,,,,,,,,,
31151, ,,,,,,,,,,,,,,,,,,,
31152, ,,,,,,,,,,,,,,,,,,,
31166, ,,,,,,,,,,,,,,,,,,,
31185, ,,Y,,,,,,,,,,,,,,,,,
31186, ,,,,,,,,,,,,,,,,,,,
31211, ,,,,,,,,,,,,,,,,,,,
31212, ,,,,,,,,,,,,,,,,,,,
31224, ,,,,,,,,,,,,,,,,,,,
31239, ,,,,,,,,,,,,,,,,,,,
31255, ,,,,,,,,,,,,,,,,,,,
31256, ,,,,,,,,,,,,,,,,,,,
3126, ,,,,,,,,,,,,,,,,,,,
31271, ,,,,,,,,,,,,,,,,,,,
31285, ,,,,,,,,,,,,,,,,,,,
31288, ,,,,,,,,,,,,,,,,,,,
31291, ,,,,,,,,,,,,,,,,,,,
31293, ,,,,,,,,,,,,,,,,,,,
31298, ,,,,,,,,,,,,,,,,,,,
31306, ,,,,,,,,,,,,,,,,,,,
31307, ,,,,,,,,,,,,,,,,,,,
31309, ,,,,,,,,,,,,,,,,,,,
31310, ,,,,,,,,,,,,,,,,,,,
31351, ,,,,,,,,,,,,,,,,,,,
31352, ,,,,,,,,,,,,,,,,,,,
31355, ,,,,,,,,,,,,,,,,,,,
31357, ,,,,,,,,,,,,,,,,,,,
31364, ,,,,,,,,,,,,,,,,,,,
31365, ,,,,,,,,,,,,,,,,,,,
3136, ,,,,,,,,,,,,,,,,,,,
31379, ,,,,,,,,,,,,,,,,,,,
31381, ,,,,,,,,,,,,,,,,,,,
31383, ,,Y,,,,,,,,,,,,,,,,,
31404, ,,,,,,,,,,,,,,,,,,,
31409, ,,Y,,,,,,,,,,,,,,,,,
31412, ,,,,,,,,,,,,,,,,,,,
31420, ,,,,,,,,,,,,,,,,,,,
31421, ,,,,,,,,,,,,,,,,,,,
31422, ,,,,,,,,,,,,,,,,,,,
31426, ,,,,,,,,,,,,,,,,,,,
31427, ,,,,,,,,,,,,,,,,,,,
31439, ,,,,,,,,,,,,,,,,,,,
31443, ,,,,,,,,,,,,,,,,,,,
31455, ,,,,,,,,,,,,,,,,,,,
31480, ,,,,,Y,Unmatched ERC-20 Token,,,,,,,,,,,,,
31481, ,,,,,,,,,,,,,,,,,,,
31485, ,,,,,,,,,,,,,,,,,,,
31488, ,,,,,,,,,,,,,,,,,,,
31490, ,,,,,,,,,,,,,,,,,,,
31491,Y,,,,,,,,,,,,,,,,,,,
31492, ,,,Y,,,Missing Return Statement,,,,,,,,,,,,,
3149, ,,,,,,,,,,,,,,,,,,,
31500, ,,,,,,,,,,,,,,,,,,,
31522, ,,,,,,,,,,,,,,,,,,,
31526, ,,,Y,,,Block Info Dependency,,,,,,,,,,,,,
